Xcoord,Ycoord,Depth
0.10,1.38,31.42000
0.10,1.40,31.92000
0.10,1.42,32.43000
0.10,1.44,32.95000
0.10,1.46,33.49000
0.10,1.48,34.03000
0.10,1.50,34.59000
0.10,1.52,35.16000
0.10,1.54,35.74000
0.10,1.56,36.33000
0.10,1.58,36.93000
0.10,1.60,37.55000
0.10,1.62,38.17000
0.10,1.64,38.81000
0.10,1.66,39.46000
0.10,1.68,40.12000
0.10,1.70,40.79000
0.10,1.72,41.47000
0.10,1.74,42.16000
0.10,1.76,42.87000
0.10,1.78,43.58000
0.10,1.80,44.31000
0.10,1.82,45.04000
0.10,1.84,45.79000
0.10,1.86,46.55000
0.10,1.88,47.33000
0.10,1.90,48.11000
0.10,1.92,48.90000
0.10,1.94,49.71000
0.10,1.96,50.52000
0.10,1.98,51.35000
0.10,2.00,52.19000
0.10,2.02,53.04000
0.10,2.04,53.90000
0.10,2.06,54.78000
0.10,2.08,55.66000
0.10,2.10,56.56000
0.10,2.12,57.46000
0.10,2.14,58.38000
0.10,2.16,59.31000
0.10,2.18,60.25000
0.10,2.20,61.20000
0.10,2.22,62.17000
0.10,2.24,63.14000
0.10,2.26,64.13000
0.10,2.28,65.12000
0.10,2.30,66.13000
0.10,2.32,67.15000
0.10,2.34,68.18000
0.10,2.36,69.22000
0.10,2.38,70.28000
0.10,2.40,71.34000
0.10,2.42,72.42000
0.10,2.44,73.50000
0.10,2.46,74.60000
0.10,2.48,75.71000
0.10,2.50,76.83000
0.10,2.52,77.96000
0.10,2.54,79.11000
0.10,2.56,80.26000
0.10,2.58,81.43000
0.10,2.60,82.60000
0.10,2.62,83.79000
0.10,2.64,84.99000
0.10,2.66,86.20000
0.10,2.68,87.43000
0.10,2.70,88.66000
0.10,2.72,89.90000
0.10,2.74,91.16000
0.10,2.76,92.43000
0.10,2.78,93.71000
0.10,2.80,95.00000
0.10,2.82,96.30000
0.10,2.84,97.61000
0.10,2.86,98.93000
0.10,2.88,100.27000
0.10,2.90,101.61000
0.10,2.92,102.97000
0.10,2.94,104.34000
0.10,2.96,105.72000
0.10,2.98,107.11000
0.10,3.00,108.51000
0.10,3.02,109.93000
0.10,3.04,111.35000
0.10,3.06,112.79000
0.10,3.08,114.23000
0.10,3.10,115.69000
0.10,3.12,117.16000
0.10,3.14,118.64000
0.10,3.16,120.14000
0.10,3.18,121.64000
0.10,3.20,123.16000
0.10,3.22,124.68000
0.10,3.24,126.22000
0.10,3.26,127.77000
0.10,3.28,129.33000
0.10,3.30,130.90000
0.10,3.32,132.48000
0.10,3.34,134.08000
0.10,3.36,135.68000
0.10,3.38,137.30000
0.10,3.40,138.92000
0.10,3.42,140.56000
0.10,3.44,142.21000
0.10,3.46,143.88000
0.10,3.48,145.55000
0.10,3.50,147.23000
0.10,3.52,148.93000
0.10,3.54,150.63000
0.10,3.56,152.35000
0.10,3.58,154.08000
0.10,3.60,155.82000
0.10,3.62,157.57000
0.10,3.64,159.34000
0.10,3.66,161.11000
0.10,3.68,162.89000
0.10,3.70,164.69000
0.10,3.72,166.50000
0.10,3.74,168.32000
0.10,3.76,170.15000
0.10,3.78,171.99000
0.10,3.80,173.84000
0.10,3.82,175.71000
0.10,3.84,177.58000
0.10,3.86,179.47000
0.10,3.88,181.37000
0.10,3.90,183.28000
0.10,3.92,185.20000
0.10,3.94,187.13000
0.10,3.96,189.07000
0.10,3.98,191.03000
0.10,4.00,192.99000
0.12,0.00,23.97000
0.12,0.02,23.69000
0.12,0.04,23.43000
0.12,0.06,23.18000
0.12,0.08,22.93000
0.12,0.10,22.70000
0.12,0.12,22.49000
0.12,0.14,22.28000
0.12,0.16,22.08000
0.12,0.18,21.90000
0.12,0.20,21.72000
0.12,0.22,21.56000
0.12,0.24,21.41000
0.12,0.26,21.27000
0.12,0.28,21.14000
0.12,0.30,21.02000
0.12,0.32,20.92000
0.12,0.34,20.82000
0.12,0.36,20.74000
0.12,0.38,20.66000
0.12,0.40,20.60000
0.12,0.42,20.55000
0.12,0.44,20.51000
0.12,0.46,20.48000
0.12,0.48,20.47000
0.12,0.50,20.46000
0.12,0.52,20.47000
0.12,0.54,20.48000
0.12,0.56,20.51000
0.12,0.58,20.55000
0.12,0.60,20.60000
0.12,0.62,20.66000
0.12,0.64,20.74000
0.12,0.66,20.82000
0.12,0.68,20.92000
0.12,0.70,21.02000
0.12,0.72,21.14000
0.12,0.74,21.27000
0.12,0.76,21.41000
0.12,0.78,21.56000
0.12,0.80,21.72000
0.12,0.82,21.90000
0.12,0.84,22.08000
0.12,0.86,22.28000
0.12,0.88,22.49000
0.12,0.90,22.70000
0.12,0.92,22.93000
0.12,0.94,23.18000
0.12,0.96,23.43000
0.12,0.98,23.69000
0.12,1.00,23.97000
0.12,1.02,24.25000
0.12,1.04,24.55000
0.12,1.06,24.86000
0.12,1.08,25.18000
0.12,1.10,25.51000
0.12,1.12,25.85000
0.12,1.14,26.20000
0.12,1.16,26.57000
0.12,1.18,26.94000
0.12,1.20,27.33000
0.12,1.22,27.73000
0.12,1.24,28.14000
0.12,1.26,28.56000
0.12,1.28,28.99000
0.12,1.30,29.43000
0.12,1.32,29.89000
0.12,1.34,30.35000
0.12,1.36,30.83000
0.12,1.38,31.32000
0.12,1.40,31.82000
0.12,1.42,32.33000
0.12,1.44,32.85000
0.12,1.46,33.38000
0.12,1.48,33.92000
0.12,1.50,34.48000
0.12,1.52,35.04000
0.12,1.54,35.62000
0.12,1.56,36.21000
0.12,1.58,36.81000
0.12,1.60,37.42000
0.12,1.62,38.04000
0.12,1.64,38.68000
0.12,1.66,39.32000
0.12,1.68,39.98000
0.12,1.70,40.65000
0.12,1.72,41.32000
0.12,1.74,42.01000
0.12,1.76,42.71000
0.12,1.78,43.43000
0.12,1.80,44.15000
0.12,1.82,44.88000
0.12,1.84,45.63000
0.12,1.86,46.39000
0.12,1.88,47.15000
0.12,1.90,47.93000
0.12,1.92,48.72000
0.12,1.94,49.53000
0.12,1.96,50.34000
0.12,1.98,51.16000
0.12,2.00,52.00000
0.12,2.02,52.84000
0.12,2.04,53.70000
0.12,2.06,54.57000
0.12,2.08,55.45000
0.12,2.10,56.34000
0.12,2.12,57.25000
0.12,2.14,58.16000
0.12,2.16,59.08000
0.12,2.18,60.02000
0.12,2.20,60.97000
0.12,2.22,61.93000
0.12,2.24,62.90000
0.12,2.26,63.88000
0.12,2.28,64.87000
0.12,2.30,65.87000
0.12,2.32,66.89000
0.12,2.34,67.91000
0.12,2.36,68.95000
0.12,2.38,70.00000
0.12,2.40,71.06000
0.12,2.42,72.13000
0.12,2.44,73.21000
0.12,2.46,74.31000
0.12,2.48,75.41000
0.12,2.50,76.53000
0.12,2.52,77.65000
0.12,2.54,78.79000
0.12,2.56,79.94000
0.12,2.58,81.10000
0.12,2.60,82.27000
0.12,2.62,83.46000
0.12,2.64,84.65000
0.12,2.66,85.86000
0.12,2.68,87.07000
0.12,2.70,88.30000
0.12,2.72,89.54000
0.12,2.74,90.79000
0.12,2.76,92.05000
0.12,2.78,93.32000
0.12,2.80,94.61000
0.12,2.82,95.90000
0.12,2.84,97.21000
0.12,2.86,98.53000
0.12,2.88,99.85000
0.12,2.90,101.19000
0.12,2.92,102.55000
0.12,2.94,103.91000
0.12,2.96,105.28000
0.12,2.98,106.67000
0.12,3.00,108.06000
0.12,3.02,109.47000
0.12,3.04,110.89000
0.12,3.06,112.32000
0.12,3.08,113.76000
0.12,3.10,115.21000
0.12,3.12,116.67000
0.12,3.14,118.15000
0.12,3.16,119.63000
0.12,3.18,121.13000
0.12,3.20,122.64000
0.12,3.22,124.16000
0.12,3.24,125.69000
0.12,3.26,127.23000
0.12,3.28,128.78000
0.12,3.30,130.35000
0.12,3.32,131.92000
0.12,3.34,133.51000
0.12,3.36,135.11000
0.12,3.38,136.72000
0.12,3.40,138.34000
0.12,3.42,139.97000
0.12,3.44,141.61000
0.12,3.46,143.26000
0.12,3.48,144.93000
0.12,3.50,146.61000
0.12,3.52,148.29000
0.12,3.54,149.99000
0.12,3.56,151.70000
0.12,3.58,153.42000
0.12,3.60,155.16000
0.12,3.62,156.90000
0.12,3.64,158.65000
0.12,3.66,160.42000
0.12,3.68,162.20000
0.12,3.70,163.99000
0.12,3.72,165.79000
0.12,3.74,167.60000
0.12,3.76,169.42000
0.12,3.78,171.25000
0.12,3.80,173.10000
0.12,3.82,174.95000
0.12,3.84,176.82000
0.12,3.86,178.70000
0.12,3.88,180.59000
0.12,3.90,182.49000
0.12,3.92,184.40000
0.12,3.94,186.32000
0.12,3.96,188.26000
0.12,3.98,190.20000
0.12,4.00,192.16000
0.14,0.00,23.90000
0.14,0.02,23.63000
0.14,0.04,23.37000
0.14,0.06,23.12000
0.14,0.08,22.88000
0.14,0.10,22.65000
0.14,0.12,22.43000
0.14,0.14,22.22000
0.14,0.16,22.03000
0.14,0.18,21.84000
0.14,0.20,21.67000
0.14,0.22,21.51000
0.14,0.24,21.36000
0.14,0.26,21.22000
0.14,0.28,21.09000
0.14,0.30,20.97000
0.14,0.32,20.87000
0.14,0.34,20.77000
0.14,0.36,20.69000
0.14,0.38,20.62000
0.14,0.40,20.55000
0.14,0.42,20.50000
0.14,0.44,20.46000
0.14,0.46,20.44000
0.14,0.48,20.42000
0.14,0.50,20.41000
0.14,0.52,20.42000
0.14,0.54,20.44000
0.14,0.56,20.46000
0.14,0.58,20.50000
0.14,0.60,20.55000
0.14,0.62,20.62000
0.14,0.64,20.69000
0.14,0.66,20.77000
0.14,0.68,20.87000
0.14,0.70,20.97000
0.14,0.72,21.09000
0.14,0.74,21.22000
0.14,0.76,21.36000
0.14,0.78,21.51000
0.14,0.80,21.67000
0.14,0.82,21.84000
0.14,0.84,22.03000
0.14,0.86,22.22000
0.14,0.88,22.43000
0.14,0.90,22.65000
0.14,0.92,22.88000
0.14,0.94,23.12000
0.14,0.96,23.37000
0.14,0.98,23.63000
0.14,1.00,23.90000
0.14,1.02,24.19000
0.14,1.04,24.48000
0.14,1.06,24.79000
0.14,1.08,25.11000
0.14,1.10,25.44000
0.14,1.12,25.78000
0.14,1.14,26.13000
0.14,1.16,26.49000
0.14,1.18,26.87000
0.14,1.20,27.25000
0.14,1.22,27.65000
0.14,1.24,28.05000
0.14,1.26,28.47000
0.14,1.28,28.90000
0.14,1.30,29.34000
0.14,1.32,29.80000
0.14,1.34,30.26000
0.14,1.36,30.73000
0.14,1.38,31.22000
0.14,1.40,31.72000
0.14,1.42,32.22000
0.14,1.44,32.74000
0.14,1.46,33.27000
0.14,1.48,33.81000
0.14,1.50,34.37000
0.14,1.52,34.93000
0.14,1.54,35.51000
0.14,1.56,36.09000
0.14,1.58,36.69000
0.14,1.60,37.30000
0.14,1.62,37.92000
0.14,1.64,38.55000
0.14,1.66,39.19000
0.14,1.68,39.84000
0.14,1.70,40.51000
0.14,1.72,41.18000
0.14,1.74,41.87000
0.14,1.76,42.56000
0.14,1.78,43.27000
0.14,1.80,43.99000
0.14,1.82,44.72000
0.14,1.84,45.47000
0.14,1.86,46.22000
0.14,1.88,46.98000
0.14,1.90,47.76000
0.14,1.92,48.55000
0.14,1.94,49.35000
0.14,1.96,50.15000
0.14,1.98,50.98000
0.14,2.00,51.81000
0.14,2.02,52.65000
0.14,2.04,53.50000
0.14,2.06,54.37000
0.14,2.08,55.24000
0.14,2.10,56.13000
0.14,2.12,57.03000
0.14,2.14,57.94000
0.14,2.16,58.86000
0.14,2.18,59.79000
0.14,2.20,60.74000
0.14,2.22,61.69000
0.14,2.24,62.66000
0.14,2.26,63.63000
0.14,2.28,64.62000
0.14,2.30,65.62000
0.14,2.32,66.63000
0.14,2.34,67.65000
0.14,2.36,68.68000
0.14,2.38,69.73000
0.14,2.40,70.78000
0.14,2.42,71.85000
0.14,2.44,72.92000
0.14,2.46,74.01000
0.14,2.48,75.11000
0.14,2.50,76.22000
0.14,2.52,77.34000
0.14,2.54,78.48000
0.14,2.56,79.62000
0.14,2.58,80.78000
0.14,2.60,81.94000
0.14,2.62,83.12000
0.14,2.64,84.31000
0.14,2.66,85.51000
0.14,2.68,86.72000
0.14,2.70,87.94000
0.14,2.72,89.18000
0.14,2.74,90.42000
0.14,2.76,91.68000
0.14,2.78,92.94000
0.14,2.80,94.22000
0.14,2.82,95.51000
0.14,2.84,96.81000
0.14,2.86,98.12000
0.14,2.88,99.44000
0.14,2.90,100.78000
0.14,2.92,102.12000
0.14,2.94,103.48000
0.14,2.96,104.85000
0.14,2.98,106.23000
0.14,3.00,107.61000
0.14,3.02,109.02000
0.14,3.04,110.43000
0.14,3.06,111.85000
0.14,3.08,113.28000
0.14,3.10,114.73000
0.14,3.12,116.19000
0.14,3.14,117.65000
0.14,3.16,119.13000
0.14,3.18,120.62000
0.14,3.20,122.12000
0.14,3.22,123.64000
0.14,3.24,125.16000
0.14,3.26,126.70000
0.14,3.28,128.24000
0.14,3.30,129.80000
0.14,3.32,131.37000
0.14,3.34,132.95000
0.14,3.36,134.54000
0.14,3.38,136.14000
0.14,3.40,137.75000
0.14,3.42,139.38000
0.14,3.44,141.01000
0.14,3.46,142.66000
0.14,3.48,144.31000
0.14,3.50,145.98000
0.14,3.52,147.66000
0.14,3.54,149.35000
0.14,3.56,151.06000
0.14,3.58,152.77000
0.14,3.60,154.49000
0.14,3.62,156.23000
0.14,3.64,157.98000
0.14,3.66,159.73000
0.14,3.68,161.50000
0.14,3.70,163.28000
0.14,3.72,165.07000
0.14,3.74,166.88000
0.14,3.76,168.69000
0.14,3.78,170.52000
0.14,3.80,172.35000
0.14,3.82,174.20000
0.14,3.84,176.06000
0.14,3.86,177.93000
0.14,3.88,179.81000
0.14,3.90,181.70000
0.14,3.92,183.60000
0.14,3.94,185.52000
0.14,3.96,187.44000
0.14,3.98,189.38000
0.14,4.00,191.33000
0.16,0.00,23.84000
0.16,0.02,23.57000
0.16,0.04,23.31000
0.16,0.06,23.06000
0.16,0.08,22.82000
0.16,0.10,22.59000
0.16,0.12,22.38000
0.16,0.14,22.17000
0.16,0.16,21.98000
0.16,0.18,21.79000
0.16,0.20,21.62000
0.16,0.22,21.46000
0.16,0.24,21.31000
0.16,0.26,21.17000
0.16,0.28,21.04000
0.16,0.30,20.93000
0.16,0.32,20.82000
0.16,0.34,20.73000
0.16,0.36,20.64000
0.16,0.38,20.57000
0.16,0.40,20.51000
0.16,0.42,20.46000
0.16,0.44,20.42000
0.16,0.46,20.39000
0.16,0.48,20.38000
0.16,0.50,20.37000
0.16,0.52,20.38000
0.16,0.54,20.39000
0.16,0.56,20.42000
0.16,0.58,20.46000
0.16,0.60,20.51000
0.16,0.62,20.57000
0.16,0.64,20.64000
0.16,0.66,20.73000
0.16,0.68,20.82000
0.16,0.70,20.93000
0.16,0.72,21.04000
0.16,0.74,21.17000
0.16,0.76,21.31000
0.16,0.78,21.46000
0.16,0.80,21.62000
0.16,0.82,21.79000
0.16,0.84,21.98000
0.16,0.86,22.17000
0.16,0.88,22.38000
0.16,0.90,22.59000
0.16,0.92,22.82000
0.16,0.94,23.06000
0.16,0.96,23.31000
0.16,0.98,23.57000
0.16,1.00,23.84000
0.16,1.02,24.13000
0.16,1.04,24.42000
0.16,1.06,24.73000
0.16,1.08,25.04000
0.16,1.10,25.37000
0.16,1.12,25.71000
0.16,1.14,26.06000
0.16,1.16,26.42000
0.16,1.18,26.79000
0.16,1.20,27.18000
0.16,1.22,27.57000
0.16,1.24,27.97000
0.16,1.26,28.39000
0.16,1.28,28.82000
0.16,1.30,29.26000
0.16,1.32,29.71000
0.16,1.34,30.17000
0.16,1.36,30.64000
0.16,1.38,31.12000
0.16,1.40,31.62000
0.16,1.42,32.12000
0.16,1.44,32.64000
0.16,1.46,33.17000
0.16,1.48,33.71000
0.16,1.50,34.26000
0.16,1.52,34.82000
0.16,1.54,35.39000
0.16,1.56,35.97000
0.16,1.58,36.57000
0.16,1.60,37.17000
0.16,1.62,37.79000
0.16,1.64,38.42000
0.16,1.66,39.06000
0.16,1.68,39.71000
0.16,1.70,40.37000
0.16,1.72,41.04000
0.16,1.74,41.72000
0.16,1.76,42.42000
0.16,1.78,43.12000
0.16,1.80,43.84000
0.16,1.82,44.57000
0.16,1.84,45.31000
0.16,1.86,46.06000
0.16,1.88,46.82000
0.16,1.90,47.59000
0.16,1.92,48.37000
0.16,1.94,49.17000
0.16,1.96,49.97000
0.16,1.98,50.79000
0.16,2.00,51.62000
0.16,2.02,52.46000
0.16,2.04,53.31000
0.16,2.06,54.17000
0.16,2.08,55.04000
0.16,2.10,55.92000
0.16,2.12,56.82000
0.16,2.14,57.72000
0.16,2.16,58.64000
0.16,2.18,59.57000
0.16,2.20,60.51000
0.16,2.22,61.46000
0.16,2.24,62.42000
0.16,2.26,63.39000
0.16,2.28,64.37000
0.16,2.30,65.37000
0.16,2.32,66.37000
0.16,2.34,67.39000
0.16,2.36,68.42000
0.16,2.38,69.46000
0.16,2.40,70.51000
0.16,2.42,71.57000
0.16,2.44,72.64000
0.16,2.46,73.72000
0.16,2.48,74.82000
0.16,2.50,75.92000
0.16,2.52,77.04000
0.16,2.54,78.17000
0.16,2.56,79.31000
0.16,2.58,80.45000
0.16,2.60,81.62000
0.16,2.62,82.79000
0.16,2.64,83.97000
0.16,2.66,85.17000
0.16,2.68,86.37000
0.16,2.70,87.59000
0.16,2.72,88.82000
0.16,2.74,90.05000
0.16,2.76,91.30000
0.16,2.78,92.57000
0.16,2.80,93.84000
0.16,2.82,95.12000
0.16,2.84,96.42000
0.16,2.86,97.72000
0.16,2.88,99.04000
0.16,2.90,100.36000
0.16,2.92,101.70000
0.16,2.94,103.05000
0.16,2.96,104.41000
0.16,2.98,105.79000
0.16,3.00,107.17000
0.16,3.02,108.56000
0.16,3.04,109.97000
0.16,3.06,111.39000
0.16,3.08,112.81000
0.16,3.10,114.25000
0.16,3.12,115.70000
0.16,3.14,117.16000
0.16,3.16,118.64000
0.16,3.18,120.12000
0.16,3.20,121.61000
0.16,3.22,123.12000
0.16,3.24,124.64000
0.16,3.26,126.16000
0.16,3.28,127.70000
0.16,3.30,129.25000
0.16,3.32,130.81000
0.16,3.34,132.38000
0.16,3.36,133.97000
0.16,3.38,135.56000
0.16,3.40,137.17000
0.16,3.42,138.78000
0.16,3.44,140.41000
0.16,3.46,142.05000
0.16,3.48,143.70000
0.16,3.50,145.36000
0.16,3.52,147.03000
0.16,3.54,148.72000
0.16,3.56,150.41000
0.16,3.58,152.12000
0.16,3.60,153.83000
0.16,3.62,155.56000
0.16,3.64,157.30000
0.16,3.66,159.05000
0.16,3.68,160.81000
0.16,3.70,162.58000
0.16,3.72,164.37000
0.16,3.74,166.16000
0.16,3.76,167.97000
0.16,3.78,169.78000
0.16,3.80,171.61000
0.16,3.82,173.45000
0.16,3.84,175.30000
0.16,3.86,177.16000
0.16,3.88,179.03000
0.16,3.90,180.92000
0.16,3.92,182.81000
0.16,3.94,184.71000
0.16,3.96,186.63000
0.16,3.98,188.56000
0.16,4.00,190.50000
0.18,0.00,23.78000
0.18,0.02,23.51000
0.18,0.04,23.25000
0.18,0.06,23.00000
0.18,0.08,22.77000
0.18,0.10,22.54000
0.18,0.12,22.32000
0.18,0.14,22.12000
0.18,0.16,21.93000
0.18,0.18,21.74000
0.18,0.20,21.57000
0.18,0.22,21.41000
0.18,0.24,21.26000
0.18,0.26,21.12000
0.18,0.28,21.00000
0.18,0.30,20.88000
0.18,0.32,20.78000
0.18,0.34,20.68000
0.18,0.36,20.60000
0.18,0.38,20.53000
0.18,0.40,20.47000
0.18,0.42,20.42000
0.18,0.44,20.38000
0.18,0.46,20.35000
0.18,0.48,20.33000
0.18,0.50,20.33000
0.18,0.52,20.33000
0.18,0.54,20.35000
0.18,0.56,20.38000
0.18,0.58,20.42000
0.18,0.60,20.47000
0.18,0.62,20.53000
0.18,0.64,20.60000
0.18,0.66,20.68000
0.18,0.68,20.78000
0.18,0.70,20.88000
0.18,0.72,21.00000
0.18,0.74,21.12000
0.18,0.76,21.26000
0.18,0.78,21.41000
0.18,0.80,21.57000
0.18,0.82,21.74000
0.18,0.84,21.93000
0.18,0.86,22.12000
0.18,0.88,22.32000
0.18,0.90,22.54000
0.18,0.92,22.77000
0.18,0.94,23.00000
0.18,0.96,23.25000
0.18,0.98,23.51000
0.18,1.00,23.78000
0.18,1.02,24.07000
0.18,1.04,24.36000
0.18,1.06,24.66000
0.18,1.08,24.98000
0.18,1.10,25.30000
0.18,1.12,25.64000
0.18,1.14,25.99000
0.18,1.16,26.35000
0.18,1.18,26.72000
0.18,1.20,27.10000
0.18,1.22,27.49000
0.18,1.24,27.90000
0.18,1.26,28.31000
0.18,1.28,28.74000
0.18,1.30,29.18000
0.18,1.32,29.62000
0.18,1.34,30.08000
0.18,1.36,30.55000
0.18,1.38,31.03000
0.18,1.40,31.53000
0.18,1.42,32.03000
0.18,1.44,32.54000
0.18,1.46,33.07000
0.18,1.48,33.60000
0.18,1.50,34.15000
0.18,1.52,34.71000
0.18,1.54,35.28000
0.18,1.56,35.86000
0.18,1.58,36.45000
0.18,1.60,37.05000
0.18,1.62,37.67000
0.18,1.64,38.29000
0.18,1.66,38.93000
0.18,1.68,39.58000
0.18,1.70,40.23000
0.18,1.72,40.90000
0.18,1.74,41.58000
0.18,1.76,42.27000
0.18,1.78,42.98000
0.18,1.80,43.69000
0.18,1.82,44.41000
0.18,1.84,45.15000
0.18,1.86,45.90000
0.18,1.88,46.65000
0.18,1.90,47.42000
0.18,1.92,48.20000
0.18,1.94,48.99000
0.18,1.96,49.79000
0.18,1.98,50.61000
0.18,2.00,51.43000
0.18,2.02,52.27000
0.18,2.04,53.11000
0.18,2.06,53.97000
0.18,2.08,54.84000
0.18,2.10,55.72000
0.18,2.12,56.61000
0.18,2.14,57.51000
0.18,2.16,58.42000
0.18,2.18,59.34000
0.18,2.20,60.28000
0.18,2.22,61.22000
0.18,2.24,62.18000
0.18,2.26,63.15000
0.18,2.28,64.13000
0.18,2.30,65.12000
0.18,2.32,66.12000
0.18,2.34,67.13000
0.18,2.36,68.15000
0.18,2.38,69.19000
0.18,2.40,70.23000
0.18,2.42,71.29000
0.18,2.44,72.36000
0.18,2.46,73.43000
0.18,2.48,74.52000
0.18,2.50,75.62000
0.18,2.52,76.74000
0.18,2.54,77.86000
0.18,2.56,78.99000
0.18,2.58,80.14000
0.18,2.60,81.29000
0.18,2.62,82.46000
0.18,2.64,83.64000
0.18,2.66,84.82000
0.18,2.68,86.02000
0.18,2.70,87.24000
0.18,2.72,88.46000
0.18,2.74,89.69000
0.18,2.76,90.94000
0.18,2.78,92.19000
0.18,2.80,93.46000
0.18,2.82,94.73000
0.18,2.84,96.02000
0.18,2.86,97.32000
0.18,2.88,98.63000
0.18,2.90,99.95000
0.18,2.92,101.29000
0.18,2.94,102.63000
0.18,2.96,103.98000
0.18,2.98,105.35000
0.18,3.00,106.73000
0.18,3.02,108.12000
0.18,3.04,109.51000
0.18,3.06,110.92000
0.18,3.08,112.35000
0.18,3.10,113.78000
0.18,3.12,115.22000
0.18,3.14,116.68000
0.18,3.16,118.14000
0.18,3.18,119.62000
0.18,3.20,121.10000
0.18,3.22,122.60000
0.18,3.24,124.11000
0.18,3.26,125.63000
0.18,3.28,127.17000
0.18,3.30,128.71000
0.18,3.32,130.26000
0.18,3.34,131.83000
0.18,3.36,133.40000
0.18,3.38,134.99000
0.18,3.40,136.59000
0.18,3.42,138.20000
0.18,3.44,139.82000
0.18,3.46,141.45000
0.18,3.48,143.09000
0.18,3.50,144.74000
0.18,3.52,146.41000
0.18,3.54,148.08000
0.18,3.56,149.77000
0.18,3.58,151.47000
0.18,3.60,153.18000
0.18,3.62,154.90000
0.18,3.64,156.63000
0.18,3.66,158.37000
0.18,3.68,160.12000
0.18,3.70,161.89000
0.18,3.72,163.66000
0.18,3.74,165.45000
0.18,3.76,167.24000
0.18,3.78,169.05000
0.18,3.80,170.87000
0.18,3.82,172.70000
0.18,3.84,174.54000
0.18,3.86,176.40000
0.18,3.88,178.26000
0.18,3.90,180.13000
0.18,3.92,182.02000
0.18,3.94,183.92000
0.18,3.96,185.82000
0.18,3.98,187.74000
0.18,4.00,189.67000
0.20,0.00,23.73000
0.20,0.02,23.46000
0.20,0.04,23.20000
0.20,0.06,22.95000
0.20,0.08,22.72000
0.20,0.10,22.49000
0.20,0.12,22.27000
0.20,0.14,22.07000
0.20,0.16,21.88000
0.20,0.18,21.70000
0.20,0.20,21.53000
0.20,0.22,21.37000
0.20,0.24,21.22000
0.20,0.26,21.08000
0.20,0.28,20.95000
0.20,0.30,20.84000
0.20,0.32,20.73000
0.20,0.34,20.64000
0.20,0.36,20.56000
0.20,0.38,20.49000
0.20,0.40,20.43000
0.20,0.42,20.38000
0.20,0.44,20.34000
0.20,0.46,20.31000
0.20,0.48,20.29000
0.20,0.50,20.29000
0.20,0.52,20.29000
0.20,0.54,20.31000
0.20,0.56,20.34000
0.20,0.58,20.38000
0.20,0.60,20.43000
0.20,0.62,20.49000
0.20,0.64,20.56000
0.20,0.66,20.64000
0.20,0.68,20.73000
0.20,0.70,20.84000
0.20,0.72,20.95000
0.20,0.74,21.08000
0.20,0.76,21.22000
0.20,0.78,21.37000
0.20,0.80,21.53000
0.20,0.82,21.70000
0.20,0.84,21.88000
0.20,0.86,22.07000
0.20,0.88,22.27000
0.20,0.90,22.49000
0.20,0.92,22.72000
0.20,0.94,22.95000
0.20,0.96,23.20000
0.20,0.98,23.46000
0.20,1.00,23.73000
0.20,1.02,24.01000
0.20,1.04,24.30000
0.20,1.06,24.60000
0.20,1.08,24.92000
0.20,1.10,25.24000
0.20,1.12,25.58000
0.20,1.14,25.92000
0.20,1.16,26.28000
0.20,1.18,26.65000
0.20,1.20,27.03000
0.20,1.22,27.42000
0.20,1.24,27.82000
0.20,1.26,28.24000
0.20,1.28,28.66000
0.20,1.30,29.09000
0.20,1.32,29.54000
0.20,1.34,30.00000
0.20,1.36,30.46000
0.20,1.38,30.94000
0.20,1.40,31.43000
0.20,1.42,31.93000
0.20,1.44,32.45000
0.20,1.46,32.97000
0.20,1.48,33.50000
0.20,1.50,34.05000
0.20,1.52,34.60000
0.20,1.54,35.17000
0.20,1.56,35.75000
0.20,1.58,36.34000
0.20,1.60,36.94000
0.20,1.62,37.55000
0.20,1.64,38.17000
0.20,1.66,38.80000
0.20,1.68,39.45000
0.20,1.70,40.10000
0.20,1.72,40.77000
0.20,1.74,41.45000
0.20,1.76,42.13000
0.20,1.78,42.83000
0.20,1.80,43.54000
0.20,1.82,44.26000
0.20,1.84,45.00000
0.20,1.86,45.74000
0.20,1.88,46.49000
0.20,1.90,47.26000
0.20,1.92,48.03000
0.20,1.94,48.82000
0.20,1.96,49.62000
0.20,1.98,50.43000
0.20,2.00,51.25000
0.20,2.02,52.08000
0.20,2.04,52.92000
0.20,2.06,53.77000
0.20,2.08,54.64000
0.20,2.10,55.51000
0.20,2.12,56.40000
0.20,2.14,57.30000
0.20,2.16,58.21000
0.20,2.18,59.12000
0.20,2.20,60.05000
0.20,2.22,61.00000
0.20,2.24,61.95000
0.20,2.26,62.91000
0.20,2.28,63.89000
0.20,2.30,64.87000
0.20,2.32,65.87000
0.20,2.34,66.87000
0.20,2.36,67.89000
0.20,2.38,68.92000
0.20,2.40,69.96000
0.20,2.42,71.01000
0.20,2.44,72.08000
0.20,2.46,73.15000
0.20,2.48,74.23000
0.20,2.50,75.33000
0.20,2.52,76.43000
0.20,2.54,77.55000
0.20,2.56,78.68000
0.20,2.58,79.82000
0.20,2.60,80.97000
0.20,2.62,82.13000
0.20,2.64,83.30000
0.20,2.66,84.49000
0.20,2.68,85.68000
0.20,2.70,86.89000
0.20,2.72,88.10000
0.20,2.74,89.33000
0.20,2.76,90.57000
