Xcoord,Ycoord,SquareX,SquareY,CubeX,CubeY,Depth
0.02,3.92,0.0004,15.3664,0.0000080,60.2362880,188.42000
0.02,3.94,0.0004,15.5236,0.0000080,61.1629840,190.38000
0.02,3.96,0.0004,15.6816,0.0000080,62.0991360,192.36000
0.02,3.98,0.0004,15.8404,0.0000080,63.0447920,194.35000
0.02,4.00,0.0004,16.0000,0.0000080,64.0000000,196.35000
0.04,0.00,0.0016,0.0000,0.0000640,0.0000000,24.25000
0.04,0.02,0.0016,0.0004,0.0000640,0.0000080,23.97000
0.04,0.04,0.0016,0.0016,0.0000640,0.0000640,23.70000
0.04,0.06,0.0016,0.0036,0.0000640,0.0002160,23.44000
0.04,0.08,0.0016,0.0064,0.0000640,0.0005120,23.19000
0.04,0.10,0.0016,0.0100,0.0000640,0.0010000,22.96000
0.04,0.12,0.0016,0.0144,0.0000640,0.0017280,22.74000
0.04,0.14,0.0016,0.0196,0.0000640,0.0027440,22.53000
0.04,0.16,0.0016,0.0256,0.0000640,0.0040960,22.33000
0.04,0.18,0.0016,0.0324,0.0000640,0.0058320,22.14000
0.04,0.20,0.0016,0.0400,0.0000640,0.0080000,21.96000
0.04,0.22,0.0016,0.0484,0.0000640,0.0106480,21.80000
0.04,0.24,0.0016,0.0576,0.0000640,0.0138240,21.64000
0.04,0.26,0.0016,0.0676,0.0000640,0.0175760,21.50000
0.04,0.28,0.0016,0.0784,0.0000640,0.0219520,21.37000
0.04,0.30,0.0016,0.0900,0.0000640,0.0270000,21.25000
0.04,0.32,0.0016,0.1024,0.0000640,0.0327680,21.14000
0.04,0.34,0.0016,0.1156,0.0000640,0.0393040,21.04000
0.04,0.36,0.0016,0.1296,0.0000640,0.0466560,20.96000
0.04,0.38,0.0016,0.1444,0.0000640,0.0548720,20.88000
0.04,0.40,0.0016,0.1600,0.0000640,0.0640000,20.82000
0.04,0.42,0.0016,0.1764,0.0000640,0.0740880,20.77000
0.04,0.44,0.0016,0.1936,0.0000640,0.0851840,20.73000
0.04,0.46,0.0016,0.2116,0.0000640,0.0973360,20.70000
0.04,0.48,0.0016,0.2304,0.0000640,0.1105920,20.68000
0.04,0.50,0.0016,0.2500,0.0000640,0.1250000,20.68000
0.04,0.52,0.0016,0.2704,0.0000640,0.1406080,20.68000
0.04,0.54,0.0016,0.2916,0.0000640,0.1574640,20.70000
0.04,0.56,0.0016,0.3136,0.0000640,0.1756160,20.73000
0.04,0.58,0.0016,0.3364,0.0000640,0.1951120,20.77000
0.04,0.60,0.0016,0.3600,0.0000640,0.2160000,20.82000
0.04,0.62,0.0016,0.3844,0.0000640,0.2383280,20.88000
0.04,0.64,0.0016,0.4096,0.0000640,0.2621440,20.96000
0.04,0.66,0.0016,0.4356,0.0000640,0.2874960,21.04000
0.04,0.68,0.0016,0.4624,0.0000640,0.3144320,21.14000
0.04,0.70,0.0016,0.4900,0.0000640,0.3430000,21.25000
0.04,0.72,0.0016,0.5184,0.0000640,0.3732480,21.37000
0.04,0.74,0.0016,0.5476,0.0000640,0.4052240,21.50000
0.04,0.76,0.0016,0.5776,0.0000640,0.4389760,21.64000
0.04,0.78,0.0016,0.6084,0.0000640,0.4745520,21.80000
0.04,0.80,0.0016,0.6400,0.0000640,0.5120000,21.96000
0.04,0.82,0.0016,0.6724,0.0000640,0.5513680,22.14000
0.04,0.84,0.0016,0.7056,0.0000640,0.5927040,22.33000
0.04,0.86,0.0016,0.7396,0.0000640,0.6360560,22.53000
0.04,0.88,0.0016,0.7744,0.0000640,0.6814720,22.74000
0.04,0.90,0.0016,0.8100,0.0000640,0.7290000,22.96000
0.04,0.92,0.0016,0.8464,0.0000640,0.7786880,23.19000
0.04,0.94,0.0016,0.8836,0.0000640,0.8305840,23.44000
0.04,0.96,0.0016,0.9216,0.0000640,0.8847360,23.70000
0.04,0.98,0.0016,0.9604,0.0000640,0.9411920,23.97000
0.04,1.00,0.0016,1.0000,0.0000640,1.0000000,24.25000
0.04,1.02,0.0016,1.0404,0.0000640,1.0612080,24.54000
0.04,1.04,0.0016,1.0816,0.0000640,1.1248640,24.84000
0.04,1.06,0.0016,1.1236,0.0000640,1.1910160,25.15000
0.04,1.08,0.0016,1.1664,0.0000640,1.2597120,25.48000
0.04,1.10,0.0016,1.2100,0.0000640,1.3310000,25.82000
0.04,1.12,0.0016,1.2544,0.0000640,1.4049280,26.16000
0.04,1.14,0.0016,1.2996,0.0000640,1.4815440,26.52000
0.04,1.16,0.0016,1.3456,0.0000640,1.5608960,26.89000
0.04,1.18,0.0016,1.3924,0.0000640,1.6430320,27.28000
0.04,1.20,0.0016,1.4400,0.0000640,1.7280000,27.67000
0.04,1.22,0.0016,1.4884,0.0000640,1.8158480,28.08000
0.04,1.24,0.0016,1.5376,0.0000640,1.9066240,28.49000
0.04,1.26,0.0016,1.5876,0.0000640,2.0003760,28.92000
0.04,1.28,0.0016,1.6384,0.0000640,2.0971520,29.36000
0.04,1.30,0.0016,1.6900,0.0000640,2.1970000,29.81000
0.04,1.32,0.0016,1.7424,0.0000640,2.2999680,30.27000
0.04,1.34,0.0016,1.7956,0.0000640,2.4061040,30.75000
0.04,1.36,0.0016,1.8496,0.0000640,2.5154560,31.23000
0.04,1.38,0.0016,1.9044,0.0000640,2.6280720,31.73000
0.04,1.40,0.0016,1.9600,0.0000640,2.7440000,32.24000
0.04,1.42,0.0016,2.0164,0.0000640,2.8632880,32.76000
0.04,1.44,0.0016,2.0736,0.0000640,2.9859840,33.29000
0.04,1.46,0.0016,2.1316,0.0000640,3.1121360,33.83000
0.04,1.48,0.0016,2.1904,0.0000640,3.2417920,34.38000
0.04,1.50,0.0016,2.2500,0.0000640,3.3750000,34.95000
0.04,1.52,0.0016,2.3104,0.0000640,3.5118080,35.53000
0.04,1.54,0.0016,2.3716,0.0000640,3.6522640,36.11000
0.04,1.56,0.0016,2.4336,0.0000640,3.7964160,36.71000
0.04,1.58,0.0016,2.4964,0.0000640,3.9443120,37.32000
0.04,1.60,0.0016,2.5600,0.0000640,4.0960000,37.95000
0.04,1.62,0.0016,2.6244,0.0000640,4.2515280,38.58000
0.04,1.64,0.0016,2.6896,0.0000640,4.4109440,39.23000
0.04,1.66,0.0016,2.7556,0.0000640,4.5742960,39.88000
0.04,1.68,0.0016,2.8224,0.0000640,4.7416320,40.55000
0.04,1.70,0.0016,2.8900,0.0000640,4.9130000,41.23000
0.04,1.72,0.0016,2.9584,0.0000640,5.0884480,41.92000
0.04,1.74,0.0016,3.0276,0.0000640,5.2680240,42.62000
0.04,1.76,0.0016,3.0976,0.0000640,5.4517760,43.34000
0.04,1.78,0.0016,3.1684,0.0000640,5.6397520,44.06000
0.04,1.80,0.0016,3.2400,0.0000640,5.8320000,44.80000
0.04,1.82,0.0016,3.3124,0.0000640,6.0285680,45.54000
0.04,1.84,0.0016,3.3856,0.0000640,6.2295040,46.30000
0.04,1.86,0.0016,3.4596,0.0000640,6.4348560,47.07000
0.04,1.88,0.0016,3.5344,0.0000640,6.6446720,47.86000
0.04,1.90,0.0016,3.6100,0.0000640,6.8590000,48.65000
0.04,1.92,0.0016,3.6864,0.0000640,7.0778880,49.46000
0.04,1.94,0.0016,3.7636,0.0000640,7.3013840,50.27000
0.04,1.96,0.0016,3.8416,0.0000640,7.5295360,51.10000
0.04,1.98,0.0016,3.9204,0.0000640,7.7623920,51.94000
0.04,2.00,0.0016,4.0000,0.0000640,8.0000000,52.79000
0.04,2.02,0.0016,4.0804,0.0000640,8.2424080,53.65000
0.04,2.04,0.0016,4.1616,0.0000640,8.4896640,54.52000
0.04,2.06,0.0016,4.2436,0.0000640,8.7418160,55.41000
0.04,2.08,0.0016,4.3264,0.0000640,8.9989120,56.31000
0.04,2.10,0.0016,4.4100,0.0000640,9.2610000,57.21000
0.04,2.12,0.0016,4.4944,0.0000640,9.5281280,58.13000
0.04,2.14,0.0016,4.5796,0.0000640,9.8003440,59.06000
0.04,2.16,0.0016,4.6656,0.0000640,10.0776960,60.01000
0.04,2.18,0.0016,4.7524,0.0000640,10.3602320,60.96000
0.04,2.20,0.0016,4.8400,0.0000640,10.6480000,61.92000
0.04,2.22,0.0016,4.9284,0.0000640,10.9410480,62.90000
0.04,2.24,0.0016,5.0176,0.0000640,11.2394240,63.89000
0.04,2.26,0.0016,5.1076,0.0000640,11.5431760,64.89000
0.04,2.28,0.0016,5.1984,0.0000640,11.8523520,65.90000
0.04,2.30,0.0016,5.2900,0.0000640,12.1670000,66.92000
0.04,2.32,0.0016,5.3824,0.0000640,12.4871680,67.95000
0.04,2.34,0.0016,5.4756,0.0000640,12.8129040,69.00000
0.04,2.36,0.0016,5.5696,0.0000640,13.1442560,70.05000
0.04,2.38,0.0016,5.6644,0.0000640,13.4812720,71.12000
0.04,2.40,0.0016,5.7600,0.0000640,13.8240000,72.20000
0.04,2.42,0.0016,5.8564,0.0000640,14.1724880,73.29000
0.04,2.44,0.0016,5.9536,0.0000640,14.5267840,74.39000
0.04,2.46,0.0016,6.0516,0.0000640,14.8869360,75.50000
0.04,2.48,0.0016,6.1504,0.0000640,15.2529920,76.63000
0.04,2.50,0.0016,6.2500,0.0000640,15.6250000,77.77000
0.04,2.52,0.0016,6.3504,0.0000640,16.0030080,78.91000
0.04,2.54,0.0016,6.4516,0.0000640,16.3870640,80.07000
0.04,2.56,0.0016,6.5536,0.0000640,16.7772160,81.24000
0.04,2.58,0.0016,6.6564,0.0000640,17.1735120,82.42000
0.04,2.60,0.0016,6.7600,0.0000640,17.5760000,83.62000
0.04,2.62,0.0016,6.8644,0.0000640,17.9847280,84.82000
0.04,2.64,0.0016,6.9696,0.0000640,18.3997440,86.04000
0.04,2.66,0.0016,7.0756,0.0000640,18.8210960,87.26000
0.04,2.68,0.0016,7.1824,0.0000640,19.2488320,88.50000
0.04,2.70,0.0016,7.2900,0.0000640,19.6830000,89.75000
0.04,2.72,0.0016,7.3984,0.0000640,20.1236480,91.02000
0.04,2.74,0.0016,7.5076,0.0000640,20.5708240,92.29000
0.04,2.76,0.0016,7.6176,0.0000640,21.0245760,93.57000
0.04,2.78,0.0016,7.7284,0.0000640,21.4849520,94.87000
0.04,2.80,0.0016,7.8400,0.0000640,21.9520000,96.18000
0.04,2.82,0.0016,7.9524,0.0000640,22.4257680,97.49000
0.04,2.84,0.0016,8.0656,0.0000640,22.9063040,98.82000
0.04,2.86,0.0016,8.1796,0.0000640,23.3936560,100.17000
0.04,2.88,0.0016,8.2944,0.0000640,23.8878720,101.52000
0.04,2.90,0.0016,8.4100,0.0000640,24.3890000,102.88000
0.04,2.92,0.0016,8.5264,0.0000640,24.8970880,104.26000
0.04,2.94,0.0016,8.6436,0.0000640,25.4121840,105.65000
0.04,2.96,0.0016,8.7616,0.0000640,25.9343360,107.05000
0.04,2.98,0.0016,8.8804,0.0000640,26.4635920,108.46000
0.04,3.00,0.0016,9.0000,0.0000640,27.0000000,109.88000
0.04,3.02,0.0016,9.1204,0.0000640,27.5436080,111.31000
0.04,3.04,0.0016,9.2416,0.0000640,28.0944640,112.75000
0.04,3.06,0.0016,9.3636,0.0000640,28.6526160,114.21000
0.04,3.08,0.0016,9.4864,0.0000640,29.2181120,115.68000
0.04,3.10,0.0016,9.6100,0.0000640,29.7910000,117.16000
0.04,3.12,0.0016,9.7344,0.0000640,30.3713280,118.65000
0.04,3.14,0.0016,9.8596,0.0000640,30.9591440,120.15000
0.04,3.16,0.0016,9.9856,0.0000640,31.5544960,121.66000
0.04,3.18,0.0016,10.1124,0.0000640,32.1574320,123.18000
0.04,3.20,0.0016,10.2400,0.0000640,32.7680000,124.72000
0.04,3.22,0.0016,10.3684,0.0000640,33.3862480,126.27000
0.04,3.24,0.0016,10.4976,0.0000640,34.0122240,127.83000
0.04,3.26,0.0016,10.6276,0.0000640,34.6459760,129.40000
0.04,3.28,0.0016,10.7584,0.0000640,35.2875520,130.98000
0.04,3.30,0.0016,10.8900,0.0000640,35.9370000,132.57000
0.04,3.32,0.0016,11.0224,0.0000640,36.5943680,134.17000
0.04,3.34,0.0016,11.1556,0.0000640,37.2597040,135.79000
0.04,3.36,0.0016,11.2896,0.0000640,37.9330560,137.42000
0.04,3.38,0.0016,11.4244,0.0000640,38.6144720,139.05000
0.04,3.40,0.0016,11.5600,0.0000640,39.3040000,140.70000
0.04,3.42,0.0016,11.6964,0.0000640,40.0016880,142.37000
0.04,3.44,0.0016,11.8336,0.0000640,40.7075840,144.04000
0.04,3.46,0.0016,11.9716,0.0000640,41.4217360,145.72000
0.04,3.48,0.0016,12.1104,0.0000640,42.1441920,147.42000
0.04,3.50,0.0016,12.2500,0.0000640,42.8750000,149.13000
0.04,3.52,0.0016,12.3904,0.0000640,43.6142080,150.84000
0.04,3.54,0.0016,12.5316,0.0000640,44.3618640,152.57000
0.04,3.56,0.0016,12.6736,0.0000640,45.1180160,154.31000
0.04,3.58,0.0016,12.8164,0.0000640,45.8827120,156.07000
0.04,3.60,0.0016,12.9600,0.0000640,46.6560000,157.83000
0.04,3.62,0.0016,13.1044,0.0000640,47.4379280,159.61000
0.04,3.64,0.0016,13.2496,0.0000640,48.2285440,161.39000
0.04,3.66,0.0016,13.3956,0.0000640,49.0278960,163.19000
0.04,3.68,0.0016,13.5424,0.0000640,49.8360320,165.00000
0.04,3.70,0.0016,13.6900,0.0000640,50.6530000,166.82000
0.04,3.72,0.0016,13.8384,0.0000640,51.4788480,168.65000
0.04,3.74,0.0016,13.9876,0.0000640,52.3136240,170.50000
0.04,3.76,0.0016,14.1376,0.0000640,53.1573760,172.35000
0.04,3.78,0.0016,14.2884,0.0000640,54.0101520,174.22000
0.04,3.80,0.0016,14.4400,0.0000640,54.8720000,176.10000
0.04,3.82,0.0016,14.5924,0.0000640,55.7429680,177.99000
0.04,3.84,0.0016,14.7456,0.0000640,56.6231040,179.89000
0.04,3.86,0.0016,14.8996,0.0000640,57.5124560,181.80000
0.04,3.88,0.0016,15.0544,0.0000640,58.4110720,183.73000
0.04,3.90,0.0016,15.2100,0.0000640,59.3190000,185.66000
0.04,3.92,0.0016,15.3664,0.0000640,60.2362880,187.61000
0.04,3.94,0.0016,15.5236,0.0000640,61.1629840,189.57000
0.04,3.96,0.0016,15.6816,0.0000640,62.0991360,191.54000
0.04,3.98,0.0016,15.8404,0.0000640,63.0447920,193.52000
0.04,4.00,0.0016,16.0000,0.0000640,64.0000000,195.51000
0.06,0.00,0.0036,0.0000,0.0002160,0.0000000,24.17000
0.06,0.02,0.0036,0.0004,0.0002160,0.0000080,23.89000
0.06,0.04,0.0036,0.0016,0.0002160,0.0000640,23.63000
0.06,0.06,0.0036,0.0036,0.0002160,0.0002160,23.37000
0.06,0.08,0.0036,0.0064,0.0002160,0.0005120,23.13000
0.06,0.10,0.0036,0.0100,0.0002160,0.0010000,22.89000
0.06,0.12,0.0036,0.0144,0.0002160,0.0017280,22.67000
0.06,0.14,0.0036,0.0196,0.0002160,0.0027440,22.46000
0.06,0.16,0.0036,0.0256,0.0002160,0.0040960,22.26000
0.06,0.18,0.0036,0.0324,0.0002160,0.0058320,22.07000
0.06,0.20,0.0036,0.0400,0.0002160,0.0080000,21.90000
0.06,0.22,0.0036,0.0484,0.0002160,0.0106480,21.73000
0.06,0.24,0.0036,0.0576,0.0002160,0.0138240,21.58000
0.06,0.26,0.0036,0.0676,0.0002160,0.0175760,21.44000
0.06,0.28,0.0036,0.0784,0.0002160,0.0219520,21.31000
0.06,0.30,0.0036,0.0900,0.0002160,0.0270000,21.19000
0.06,0.32,0.0036,0.1024,0.0002160,0.0327680,21.08000
0.06,0.34,0.0036,0.1156,0.0002160,0.0393040,20.98000
0.06,0.36,0.0036,0.1296,0.0002160,0.0466560,20.90000
0.06,0.38,0.0036,0.1444,0.0002160,0.0548720,20.82000
0.06,0.40,0.0036,0.1600,0.0002160,0.0640000,20.76000
0.06,0.42,0.0036,0.1764,0.0002160,0.0740880,20.71000
0.06,0.44,0.0036,0.1936,0.0002160,0.0851840,20.67000
0.06,0.46,0.0036,0.2116,0.0002160,0.0973360,20.64000
0.06,0.48,0.0036,0.2304,0.0002160,0.1105920,20.63000
0.06,0.50,0.0036,0.2500,0.0002160,0.1250000,20.62000
0.06,0.52,0.0036,0.2704,0.0002160,0.1406080,20.63000
0.06,0.54,0.0036,0.2916,0.0002160,0.1574640,20.64000
0.06,0.56,0.0036,0.3136,0.0002160,0.1756160,20.67000
0.06,0.58,0.0036,0.3364,0.0002160,0.1951120,20.71000
0.06,0.60,0.0036,0.3600,0.0002160,0.2160000,20.76000
0.06,0.62,0.0036,0.3844,0.0002160,0.2383280,20.82000
0.06,0.64,0.0036,0.4096,0.0002160,0.2621440,20.90000
0.06,0.66,0.0036,0.4356,0.0002160,0.2874960,20.98000
0.06,0.68,0.0036,0.4624,0.0002160,0.3144320,21.08000
0.06,0.70,0.0036,0.4900,0.0002160,0.3430000,21.19000
0.06,0.72,0.0036,0.5184,0.0002160,0.3732480,21.31000
0.06,0.74,0.0036,0.5476,0.0002160,0.4052240,21.44000
0.06,0.76,0.0036,0.5776,0.0002160,0.4389760,21.58000
0.06,0.78,0.0036,0.6084,0.0002160,0.4745520,21.73000
0.06,0.80,0.0036,0.6400,0.0002160,0.5120000,21.90000
0.06,0.82,0.0036,0.6724,0.0002160,0.5513680,22.07000
0.06,0.84,0.0036,0.7056,0.0002160,0.5927040,22.26000
0.06,0.86,0.0036,0.7396,0.0002160,0.6360560,22.46000
0.06,0.88,0.0036,0.7744,0.0002160,0.6814720,22.67000
0.06,0.90,0.0036,0.8100,0.0002160,0.7290000,22.89000
0.06,0.92,0.0036,0.8464,0.0002160,0.7786880,23.13000
0.06,0.94,0.0036,0.8836,0.0002160,0.8305840,23.37000
0.06,0.96,0.0036,0.9216,0.0002160,0.8847360,23.63000
0.06,0.98,0.0036,0.9604,0.0002160,0.9411920,23.89000
0.06,1.00,0.0036,1.0000,0.0002160,1.0000000,24.17000
0.06,1.02,0.0036,1.0404,0.0002160,1.0612080,24.46000
0.06,1.04,0.0036,1.0816,0.0002160,1.1248640,24.76000
0.06,1.06,0.0036,1.1236,0.0002160,1.1910160,25.08000
0.06,1.08,0.0036,1.1664,0.0002160,1.2597120,25.40000
0.06,1.10,0.0036,1.2100,0.0002160,1.3310000,25.73000
0.06,1.12,0.0036,1.2544,0.0002160,1.4049280,26.08000
0.06,1.14,0.0036,1.2996,0.0002160,1.4815440,26.44000
0.06,1.16,0.0036,1.3456,0.0002160,1.5608960,26.81000
0.06,1.18,0.0036,1.3924,0.0002160,1.6430320,27.19000
0.06,1.20,0.0036,1.4400,0.0002160,1.7280000,27.58000
0.06,1.22,0.0036,1.4884,0.0002160,1.8158480,27.98000
0.06,1.24,0.0036,1.5376,0.0002160,1.9066240,28.40000
0.06,1.26,0.0036,1.5876,0.0002160,2.0003760,28.83000
0.06,1.28,0.0036,1.6384,0.0002160,2.0971520,29.26000
0.06,1.30,0.0036,1.6900,0.0002160,2.1970000,29.71000
0.06,1.32,0.0036,1.7424,0.0002160,2.2999680,30.17000
0.06,1.34,0.0036,1.7956,0.0002160,2.4061040,30.64000
0.06,1.36,0.0036,1.8496,0.0002160,2.5154560,31.13000
0.06,1.38,0.0036,1.9044,0.0002160,2.6280720,31.62000
0.06,1.40,0.0036,1.9600,0.0002160,2.7440000,32.13000
0.06,1.42,0.0036,2.0164,0.0002160,2.8632880,32.65000
0.06,1.44,0.0036,2.0736,0.0002160,2.9859840,33.17000
0.06,1.46,0.0036,2.1316,0.0002160,3.1121360,33.71000
0.06,1.48,0.0036,2.1904,0.0002160,3.2417920,34.26000
0.06,1.50,0.0036,2.2500,0.0002160,3.3750000,34.83000
0.06,1.52,0.0036,2.3104,0.0002160,3.5118080,35.40000
0.06,1.54,0.0036,2.3716,0.0002160,3.6522640,35.99000
0.06,1.56,0.0036,2.4336,0.0002160,3.7964160,36.58000
0.06,1.58,0.0036,2.4964,0.0002160,3.9443120,37.19000
0.06,1.60,0.0036,2.5600,0.0002160,4.0960000,37.81000
0.06,1.62,0.0036,2.6244,0.0002160,4.2515280,38.44000
0.06,1.64,0.0036,2.6896,0.0002160,4.4109440,39.08000
0.06,1.66,0.0036,2.7556,0.0002160,4.5742960,39.74000
0.06,1.68,0.0036,2.8224,0.0002160,4.7416320,40.40000
0.06,1.70,0.0036,2.8900,0.0002160,4.9130000,41.08000
0.06,1.72,0.0036,2.9584,0.0002160,5.0884480,41.77000
0.06,1.74,0.0036,3.0276,0.0002160,5.2680240,42.47000
0.06,1.76,0.0036,3.0976,0.0002160,5.4517760,43.18000
0.06,1.78,0.0036,3.1684,0.0002160,5.6397520,43.90000
0.06,1.80,0.0036,3.2400,0.0002160,5.8320000,44.63000
0.06,1.82,0.0036,3.3124,0.0002160,6.0285680,45.38000
0.06,1.84,0.0036,3.3856,0.0002160,6.2295040,46.13000
0.06,1.86,0.0036,3.4596,0.0002160,6.4348560,46.90000
0.06,1.88,0.0036,3.5344,0.0002160,6.6446720,47.68000
0.06,1.90,0.0036,3.6100,0.0002160,6.8590000,48.47000
0.06,1.92,0.0036,3.6864,0.0002160,7.0778880,49.27000
0.06,1.94,0.0036,3.7636,0.0002160,7.3013840,50.08000
0.06,1.96,0.0036,3.8416,0.0002160,7.5295360,50.91000
0.06,1.98,0.0036,3.9204,0.0002160,7.7623920,51.74000
0.06,2.00,0.0036,4.0000,0.0002160,8.0000000,52.59000
0.06,2.02,0.0036,4.0804,0.0002160,8.2424080,53.45000
0.06,2.04,0.0036,4.1616,0.0002160,8.4896640,54.32000
0.06,2.06,0.0036,4.2436,0.0002160,8.7418160,55.20000
0.06,2.08,0.0036,4.3264,0.0002160,8.9989120,56.09000
0.06,2.10,0.0036,4.4100,0.0002160,9.2610000,56.99000
0.06,2.12,0.0036,4.4944,0.0002160,9.5281280,57.91000
0.06,2.14,0.0036,4.5796,0.0002160,9.8003440,58.83000
0.06,2.16,0.0036,4.6656,0.0002160,10.0776960,59.77000
0.06,2.18,0.0036,4.7524,0.0002160,10.3602320,60.72000
0.06,2.20,0.0036,4.8400,0.0002160,10.6480000,61.68000
0.06,2.22,0.0036,4.9284,0.0002160,10.9410480,62.65000
0.06,2.24,0.0036,5.0176,0.0002160,11.2394240,63.64000
0.06,2.26,0.0036,5.1076,0.0002160,11.5431760,64.63000
0.06,2.28,0.0036,5.1984,0.0002160,11.8523520,65.64000
0.06,2.30,0.0036,5.2900,0.0002160,12.1670000,66.65000
0.06,2.32,0.0036,5.3824,0.0002160,12.4871680,67.68000
0.06,2.34,0.0036,5.4756,0.0002160,12.8129040,68.72000
0.06,2.36,0.0036,5.5696,0.0002160,13.1442560,69.77000
0.06,2.38,0.0036,5.6644,0.0002160,13.4812720,70.84000
0.06,2.40,0.0036,5.7600,0.0002160,13.8240000,71.91000
0.06,2.42,0.0036,5.8564,0.0002160,14.1724880,73.00000
0.06,2.44,0.0036,5.9536,0.0002160,14.5267840,74.09000
0.06,2.46,0.0036,6.0516,0.0002160,14.8869360,75.20000
0.06,2.48,0.0036,6.1504,0.0002160,15.2529920,76.32000
0.06,2.50,0.0036,6.2500,0.0002160,15.6250000,77.45000
0.06,2.52,0.0036,6.3504,0.0002160,16.0030080,78.59000
0.06,2.54,0.0036,6.4516,0.0002160,16.3870640,79.75000
0.06,2.56,0.0036,6.5536,0.0002160,16.7772160,80.91000
0.06,2.58,0.0036,6.6564,0.0002160,17.1735120,82.09000
0.06,2.60,0.0036,6.7600,0.0002160,17.5760000,83.28000
0.06,2.62,0.0036,6.8644,0.0002160,17.9847280,84.48000
0.06,2.64,0.0036,6.9696,0.0002160,18.3997440,85.69000
0.06,2.66,0.0036,7.0756,0.0002160,18.8210960,86.91000
0.06,2.68,0.0036,7.1824,0.0002160,19.2488320,88.14000
0.06,2.70,0.0036,7.2900,0.0002160,19.6830000,89.39000
0.06,2.72,0.0036,7.3984,0.0002160,20.1236480,90.64000
0.06,2.74,0.0036,7.5076,0.0002160,20.5708240,91.91000
0.06,2.76,0.0036,7.6176,0.0002160,21.0245760,93.19000
0.06,2.78,0.0036,7.7284,0.0002160,21.4849520,94.48000
0.06,2.80,0.0036,7.8400,0.0002160,21.9520000,95.78000
0.06,2.82,0.0036,7.9524,0.0002160,22.4257680,97.09000
0.06,2.84,0.0036,8.0656,0.0002160,22.9063040,98.42000
0.06,2.86,0.0036,8.1796,0.0002160,23.3936560,99.75000
0.06,2.88,0.0036,8.2944,0.0002160,23.8878720,101.10000
0.06,2.90,0.0036,8.4100,0.0002160,24.3890000,102.46000
0.06,2.92,0.0036,8.5264,0.0002160,24.8970880,103.83000
0.06,2.94,0.0036,8.6436,0.0002160,25.4121840,105.21000
0.06,2.96,0.0036,8.7616,0.0002160,25.9343360,106.60000
0.06,2.98,0.0036,8.8804,0.0002160,26.4635920,108.00000
0.06,3.00,0.0036,9.0000,0.0002160,27.0000000,109.42000
0.06,3.02,0.0036,9.1204,0.0002160,27.5436080,110.85000
0.06,3.04,0.0036,9.2416,0.0002160,28.0944640,112.28000
0.06,3.06,0.0036,9.3636,0.0002160,28.6526160,113.73000
0.06,3.08,0.0036,9.4864,0.0002160,29.2181120,115.19000
0.06,3.10,0.0036,9.6100,0.0002160,29.7910000,116.67000
0.06,3.12,0.0036,9.7344,0.0002160,30.3713280,118.15000
0.06,3.14,0.0036,9.8596,0.0002160,30.9591440,119.64000
0.06,3.16,0.0036,9.9856,0.0002160,31.5544960,121.15000
0.06,3.18,0.0036,10.1124,0.0002160,32.1574320,122.67000
0.06,3.20,0.0036,10.2400,0.0002160,32.7680000,124.20000
0.06,3.22,0.0036,10.3684,0.0002160,33.3862480,125.74000
0.06,3.24,0.0036,10.4976,0.0002160,34.0122240,127.29000
0.06,3.26,0.0036,10.6276,0.0002160,34.6459760,128.85000
0.06,3.28,0.0036,10.7584,0.0002160,35.2875520,130.42000
0.06,3.30,0.0036,10.8900,0.0002160,35.9370000,132.01000
0.06,3.32,0.0036,11.0224,0.0002160,36.5943680,133.61000
0.06,3.34,0.0036,11.1556,0.0002160,37.2597040,135.22000
0.06,3.36,0.0036,11.2896,0.0002160,37.9330560,136.84000
0.06,3.38,0.0036,11.4244,0.0002160,38.6144720,138.47000
0.06,3.40,0.0036,11.5600,0.0002160,39.3040000,140.11000
0.06,3.42,0.0036,11.6964,0.0002160,40.0016880,141.76000
0.06,3.44,0.0036,11.8336,0.0002160,40.7075840,143.43000
0.06,3.46,0.0036,11.9716,0.0002160,41.4217360,145.10000
0.06,3.48,0.0036,12.1104,0.0002160,42.1441920,146.79000
0.06,3.50,0.0036,12.2500,0.0002160,42.8750000,148.49000
0.06,3.52,0.0036,12.3904,0.0002160,43.6142080,150.20000
0.06,3.54,0.0036,12.5316,0.0002160,44.3618640,151.92000
0.06,3.56,0.0036,12.6736,0.0002160,45.1180160,153.66000
0.06,3.58,0.0036,12.8164,0.0002160,45.8827120,155.40000
0.06,3.60,0.0036,12.9600,0.0002160,46.6560000,157.16000
0.06,3.62,0.0036,13.1044,0.0002160,47.4379280,158.93000
0.06,3.64,0.0036,13.2496,0.0002160,48.2285440,160.70000
0.06,3.66,0.0036,13.3956,0.0002160,49.0278960,162.49000
0.06,3.68,0.0036,13.5424,0.0002160,49.8360320,164.30000
0.06,3.70,0.0036,13.6900,0.0002160,50.6530000,166.11000
0.06,3.72,0.0036,13.8384,0.0002160,51.4788480,167.93000
0.06,3.74,0.0036,13.9876,0.0002160,52.3136240,169.77000
0.06,3.76,0.0036,14.1376,0.0002160,53.1573760,171.62000
0.06,3.78,0.0036,14.2884,0.0002160,54.0101520,173.47000
0.06,3.80,0.0036,14.4400,0.0002160,54.8720000,175.34000
0.06,3.82,0.0036,14.5924,0.0002160,55.7429680,177.23000
